"","outer_left_eyebrow_x","outer_left_eyebrow_y","inner_left_eyebrow_x","inner_left_eyebrow_y","inner_right_eyebrow_x","inner_right_eyebrow_y","outer_right_eyebrow_x","outer_right_eyebrow_y","top_nose_x","top_nose_y","nose_tip_x","nose_tip_y","outer_left_eye_corner_x","outer_left_eye_corner_y","inner_left_eye_corner_x","inner_left_eye_corner_y","inner_right_eye_corner_x","inner_right_eye_corner_y","outer_right_eye_corner_x","outer_right_eye_corner_y","left_mouth_corner_x","left_mouth_corner_y","right_mouth_corner_x","right_mouth_corner_y"
"2021",0.156685236768802,0.501788451711804,0.402506963788301,0.484414920797138,0.552228412256267,0.476750127746551,0.840529247910863,0.478794072560041,0.482590529247911,0.54982115482882,0.477019498607242,0.698007153806847,0.233983286908078,0.559018906489525,0.383008356545961,0.568727644353602,0.605849582172702,0.563106796116505,0.756963788300836,0.544200306591722,0.383704735376045,0.82677567705672,0.62883008356546,0.820643842616249
"286_2",0.158639143730887,0.380479251899474,0.388761467889908,0.357101110461718,0.524464831804281,0.35739333722969,0.792048929663609,0.372589129164231,0.451834862385321,0.412039742840444,0.439984709480122,0.571303331385155,0.24197247706422,0.421098772647575,0.370412844036697,0.426066627703098,0.56651376146789,0.425774400935126,0.700305810397553,0.417592051431911,0.350917431192661,0.727352425482174,0.61085626911315,0.722676797194623
"214_5",0.228273464658169,0.432245301681503,0.449594438006952,0.37784371909001,0.55388180764774,0.376854599406528,0.779837775202781,0.434223541048467,0.506373117033604,0.451038575667656,0.511008111239861,0.5351137487636,0.300115874855156,0.490603363006924,0.41946697566628,0.483679525222552,0.58864426419467,0.484668644906034,0.707995365005794,0.492581602373887,0.405561993047509,0.74975272007913,0.634994206257242,0.739861523244313
"2026",0.0987158908507223,0.480944712828771,0.415730337078652,0.435856146001074,0.533707865168539,0.446054750402576,0.851524879614767,0.494900697799249,0.473515248796148,0.520128824476651,0.462279293739968,0.68491680085883,0.176565008025682,0.521202361782072,0.353130016051364,0.536768652710682,0.585072231139647,0.543746645195921,0.760032102728732,0.536768652710682,0.30577849117175,0.81857219538379,0.581861958266453,0.826086956521739
"261_11",0.198085419734904,0.475783475783476,0.446244477172312,0.455840455840456,0.545655375552283,0.451851851851852,0.79160530191458,0.46039886039886,0.494108983799705,0.486039886039886,0.490427098674521,0.621082621082621,0.274668630338733,0.502564102564103,0.40500736377025,0.504273504273504,0.586156111929308,0.495726495726496,0.717231222385862,0.486609686609687,0.366715758468336,0.772079772079772,0.626656848306333,0.765811965811966
"109_3",0.227053140096618,0.512246326102169,0.463768115942029,0.490552834149755,0.585507246376812,0.490552834149755,0.818357487922705,0.51294611616515,0.523671497584541,0.540237928621414,0.52463768115942,0.681595521343597,0.298550724637681,0.545836249125262,0.430917874396135,0.553533939818055,0.613526570048309,0.553533939818055,0.746859903381643,0.545136459062281,0.376811594202899,0.790762771168649,0.654106280193237,0.785864240727782
"270_1",0.224231464737794,0.493293591654247,0.469258589511754,0.47317436661699,0.55877034358047,0.470938897168405,0.795660036166365,0.499254843517139,0.510849909584087,0.535022354694486,0.511754068716094,0.639344262295082,0.301989150090416,0.546944858420268,0.428571428571429,0.558122205663189,0.589511754068716,0.558867362146051,0.716094032549729,0.549180327868853,0.384267631103074,0.794336810730253,0.632007233273056,0.792846497764531
"154_1",0.205882352941176,0.511919698870765,0.468954248366013,0.487452948557089,0.566176470588235,0.486825595984944,0.819444444444444,0.507528230865746,0.518790849673203,0.537013801756587,0.525326797385621,0.631744040150565,0.297385620915033,0.545169385194479,0.428921568627451,0.549560853199498,0.600490196078431,0.54642409033877,0.731209150326797,0.538895859473024,0.402777777777778,0.784818067754078,0.626633986928105,0.782936010037641
"242_3",0.17775974025974,0.41866028708134,0.441558441558442,0.406698564593301,0.568993506493506,0.407894736842105,0.816558441558442,0.433612440191388,0.508928571428571,0.468301435406699,0.50974025974026,0.607655502392344,0.263798701298701,0.476076555023923,0.401785714285714,0.488636363636364,0.600649350649351,0.494617224880383,0.737824675324675,0.489832535885167,0.349837662337662,0.763157894736842,0.633116883116883,0.767942583732057
"147_4",0.246254071661238,0.517913593256059,0.471661237785016,0.477344573234984,0.569381107491857,0.470495258166491,0.80586319218241,0.498419388830348,0.523127035830619,0.545310853530032,0.525732899022801,0.683877766069547,0.328990228013029,0.563224446786091,0.443648208469055,0.565858798735511,0.609120521172638,0.560063224446786,0.72442996742671,0.547945205479452,0.44885993485342,0.810853530031612,0.629967426710098,0.807692307692308
"317_5",0.199691991786448,0.434199837530463,0.429671457905544,0.399675060926076,0.567761806981519,0.398050365556458,0.805441478439425,0.432981316003249,0.492813141683778,0.453290008123477,0.484599589322382,0.55889520714866,0.274640657084189,0.475629569455727,0.401437371663244,0.481316003249391,0.595482546201232,0.480503655564582,0.722792607802875,0.475629569455727,0.359342915811088,0.761169780666125,0.637577002053388,0.746953696181966
"111_2",0.174213353798926,0.346424974823766,0.43207981580967,0.312688821752266,0.521872601688411,0.315206445115811,0.782041442824252,0.35448136958711,0.481964696853415,0.347935548841893,0.487336914811972,0.423967774420947,0.25863392171911,0.367573011077543,0.386032233307751,0.368076535750252,0.567152724481965,0.369587109768379,0.694551036070606,0.371097683786506,0.344589409056025,0.594159113796576,0.613200306983883,0.58761329305136
"327_1",0.231553398058252,0.480811808118081,0.468446601941748,0.449446494464945,0.56747572815534,0.449446494464945,0.803398058252427,0.47859778597786,0.516504854368932,0.507380073800738,0.520873786407767,0.624354243542435,0.311165048543689,0.528044280442804,0.433980582524272,0.529151291512915,0.600970873786408,0.528782287822878,0.722815533980583,0.52619926199262,0.409223300970874,0.777490774907749,0.631067961165049,0.774907749077491
"2013",0.179127725856698,0.49030303030303,0.434579439252336,0.420606060606061,0.553738317757009,0.421212121212121,0.814641744548287,0.479393939393939,0.491433021806854,0.507272727272727,0.496884735202492,0.611515151515152,0.267133956386293,0.532121212121212,0.40809968847352,0.530909090909091,0.584890965732087,0.526666666666667,0.728971962616822,0.521212121212121,0.385514018691589,0.808484848484848,0.633956386292835,0.798787878787879
"261_2",0.198970840480274,0.459886014905743,0.452830188679245,0.40201665935993,0.539165237278445,0.401578255151249,0.794168096054888,0.451117930732135,0.492853058890795,0.447172292854011,0.492853058890795,0.592284085927225,0.270440251572327,0.472161332748794,0.40423098913665,0.474791758000877,0.58947970268725,0.471284524331434,0.72041166380789,0.469092503288032,0.361921097770154,0.774660236738273,0.644368210405946,0.769399386234108
"145_2",0.175213675213675,0.413856812933025,0.409035409035409,0.371824480369515,0.578754578754579,0.374133949191686,0.797313797313797,0.41662817551963,0.495726495726496,0.460969976905312,0.495115995115995,0.624942263279446,0.255189255189255,0.471131639722864,0.394383394383394,0.478521939953811,0.587301587301587,0.48175519630485,0.722222222222222,0.475750577367206,0.342490842490842,0.752886836027714,0.628205128205128,0.75796766743649
"192_1",0.169085631349782,0.507650273224044,0.428882438316401,0.491256830601093,0.560232220609579,0.489071038251366,0.820029027576197,0.491256830601093,0.497097242380261,0.543715846994536,0.502902757619739,0.649726775956284,0.264876632801161,0.566666666666667,0.399854862119013,0.565027322404372,0.595791001451379,0.559016393442623,0.730043541364296,0.552459016393443,0.38388969521045,0.795628415300546,0.636429608127721,0.787978142076503
"279_3",0.206798866855524,0.468705882352941,0.459490084985836,0.408,0.585269121813031,0.406117647058824,0.826628895184136,0.462117647058824,0.524079320113314,0.477647058823529,0.520679886685552,0.602823529411765,0.291784702549575,0.510588235294118,0.420963172804533,0.509176470588235,0.619263456090652,0.507764705882353,0.744475920679887,0.507764705882353,0.373371104815864,0.779764705882353,0.665155807365439,0.777882352941176
"156_7",0.293846153846154,0.499339498018494,0.558461538461538,0.478203434610304,0.647692307692308,0.480184940554822,0.839230769230769,0.5,0.607692307692308,0.531043593130779,0.631538461538461,0.653236459709379,0.376153846153846,0.532364597093791,0.495384615384615,0.543593130779392,0.669230769230769,0.542932628797886,0.774615384615385,0.530383091149273,0.445384615384615,0.760898282694848,0.710769230769231,0.754953764861295
"224_1",0.161575562700965,0.57256687535572,0.426848874598071,0.543540125213432,0.555466237942122,0.537279453614115,0.820739549839228,0.56061468412066,0.489549839228296,0.598747865680137,0.491157556270096,0.698349459305635,0.244372990353698,0.612976664769493,0.385852090032154,0.613545816733068,0.589228295819936,0.610130904951622,0.730707395498392,0.603870233352305,0.360932475884244,0.842344906089926,0.602090032154341,0.841206602162777
"216_3",0.198356807511737,0.439703153988868,0.444835680751174,0.395176252319109,0.598591549295775,0.393320964749536,0.838028169014085,0.426716141001855,0.529342723004695,0.474953617810761,0.541079812206573,0.602040816326531,0.273474178403756,0.504638218923933,0.417840375586854,0.507421150278293,0.627934272300469,0.501855287569573,0.768779342723005,0.49165120593692,0.386150234741784,0.774582560296846,0.686619718309859,0.775510204081633
"284_4",0.150036954915004,0.458939708939709,0.407982261640798,0.426195426195426,0.517368810051737,0.418918918918919,0.79009608277901,0.446465696465696,0.462675535846268,0.466735966735967,0.460458240946046,0.633575883575884,0.232076866223208,0.485966735966736,0.361419068736142,0.484927234927235,0.575757575757576,0.479209979209979,0.706577974870658,0.475051975051975,0.333333333333333,0.767671517671518,0.61049519586105,0.768711018711019
"2068",0.120658135283364,0.530269553689792,0.356489945155393,0.512593901900133,0.492382693479586,0.504197967300044,0.772090188909202,0.501104728236854,0.427787934186472,0.568714096332302,0.427787934186472,0.720282810428635,0.206581352833638,0.57092355280601,0.346130408287629,0.579319487406098,0.535648994515539,0.573133009279717,0.680073126142596,0.552806009721609,0.330895795246801,0.824127264692886,0.583790371724558,0.821034025629695
"164_2",0.153714773697694,0.476600985221675,0.432963279248506,0.40948275862069,0.562766865926558,0.407635467980296,0.842869342442357,0.446428571428571,0.50469684030743,0.472906403940887,0.515798462852263,0.613300492610837,0.253629376601196,0.499384236453202,0.392826643894108,0.493226600985222,0.617421007685739,0.487068965517241,0.755764304013664,0.482758620689655,0.354397950469684,0.752463054187192,0.675491033304868,0.75
"306_1",0.168446601941748,0.452434456928839,0.431553398058252,0.393258426966292,0.54126213592233,0.393258426966292,0.807766990291262,0.460299625468165,0.48495145631068,0.463670411985019,0.483495145631068,0.560674157303371,0.249514563106796,0.483520599250936,0.390291262135922,0.485393258426966,0.58252427184466,0.486142322097378,0.721844660194175,0.486142322097378,0.383980582524272,0.762921348314607,0.608252427184466,0.762172284644195
"205_1",0.188636363636364,0.468048359240069,0.432954545454545,0.429188255613126,0.570454545454545,0.430051813471503,0.817045454545455,0.446459412780656,0.502272727272727,0.501727115716753,0.505681818181818,0.634715025906736,0.263636363636364,0.525906735751295,0.405681818181818,0.530224525043178,0.596590909090909,0.527633851468048,0.742045454545455,0.514680483592401,0.359090909090909,0.778929188255613,0.653409090909091,0.787564766839378
"121_1",0.169716088328076,0.438683948155533,0.402523659305994,0.429212362911266,0.543217665615142,0.432701894317049,0.774132492113565,0.450149551345962,0.478233438485804,0.505982053838484,0.484542586750789,0.645563310069791,0.248580441640379,0.511964107676969,0.381703470031546,0.523928215353938,0.570977917981073,0.527916251246261,0.699053627760252,0.520438683948156,0.348895899053628,0.780658025922233,0.614511041009464,0.778165503489531
"2014",0.125091979396615,0.450258769407706,0.377483443708609,0.403680276020702,0.524650478292862,0.405405405405405,0.780721118469463,0.457159286946521,0.441501103752759,0.477860839562967,0.428991905813098,0.581943645773433,0.203090507726269,0.50431282346176,0.340691685062546,0.50316273720529,0.551140544518028,0.505462909718229,0.692420897718911,0.513513513513513,0.306843267108168,0.763657274295572,0.573951434878587,0.772857964347326
"237_3",0.19971870604782,0.460474308300395,0.482419127988748,0.448616600790514,0.60337552742616,0.454545454545455,0.859353023909986,0.49604743083004,0.531645569620253,0.514822134387352,0.520393811533052,0.653162055335968,0.281293952180028,0.512845849802372,0.420534458509142,0.526679841897233,0.634317862165963,0.535573122529644,0.772151898734177,0.534584980237154,0.355836849507736,0.770750988142292,0.648382559774965,0.777667984189723
"261_5",0.194147439504783,0.466695690030475,0.411930219471019,0.469307792773182,0.521665728756331,0.472355245973008,0.733821046707935,0.483674357858076,0.463702870005627,0.520243796255986,0.463702870005627,0.652590335219852,0.269555430500844,0.511536787113626,0.384355655599325,0.52590335219852,0.549803038829488,0.528950805398346,0.666291502532358,0.521114497170222,0.354530106921778,0.762298650413583,0.572875633089477,0.768828907270353
"228_8",0.190926275992439,0.485833333333333,0.456521739130435,0.439166666666667,0.558601134215501,0.4375,0.818525519848771,0.484166666666667,0.510396975425331,0.509166666666667,0.50945179584121,0.573333333333333,0.281663516068053,0.5375,0.41304347826087,0.539166666666667,0.598298676748582,0.538333333333333,0.728733459357278,0.536666666666667,0.395085066162571,0.756666666666667,0.612476370510397,0.755833333333333
"258_3",0.167028199566161,0.466949666464524,0.438900939985539,0.416009702850212,0.544468546637744,0.41358399029715,0.814895155459147,0.436021831412978,0.496023138105568,0.482110369921164,0.509038322487346,0.613705275924803,0.260303687635575,0.519102486355367,0.401301518438178,0.514251061249242,0.591467823571945,0.503941782898726,0.734634851771511,0.496058217101274,0.39117859725235,0.776834445118254,0.6529284164859,0.761067313523347
"228_10",0.17156862745098,0.4415770609319,0.467647058823529,0.407885304659498,0.565686274509804,0.418637992831541,0.842156862745098,0.463799283154122,0.514705882352941,0.465232974910394,0.524509803921569,0.587813620071685,0.262745098039216,0.483870967741935,0.407843137254902,0.48673835125448,0.607843137254902,0.489605734767025,0.748039215686275,0.491039426523298,0.372549019607843,0.76989247311828,0.658823529411765,0.760573476702509
"181_3",0.266171792152704,0.46218487394958,0.510074231177094,0.459663865546218,0.577942735949099,0.452100840336134,0.820784729586426,0.463025210084034,0.547189819724284,0.498319327731092,0.541887592788971,0.628571428571429,0.346765641569459,0.497478991596639,0.469777306468717,0.50672268907563,0.625662778366914,0.508403361344538,0.745493107104984,0.501680672268908,0.432661717921527,0.752941176470588,0.663838812301166,0.765546218487395
"209_1",0.147096774193548,0.46718903036239,0.433548387096774,0.404505386875612,0.52,0.407443682664055,0.810322580645161,0.452497551420176,0.48,0.459353574926543,0.48,0.572967678746327,0.232258064516129,0.503428011753183,0.381935483870968,0.497551420176298,0.574193548387097,0.493633692458374,0.725161290322581,0.490695396669931,0.31741935483871,0.755142017629775,0.658064516129032,0.748285994123408
"2066",0.195817490494297,0.526478375992939,0.524081115335868,0.471315092674316,0.621673003802281,0.463371579876434,0.902408111533587,0.512797881729921,0.583650190114068,0.536187113857017,0.605196451204056,0.651368049426302,0.303548795944233,0.558693733451015,0.467046894803549,0.560017652250662,0.660329531051964,0.55648720211827,0.816223067173637,0.546778464254192,0.460709759188847,0.806266548984996,0.710392902408111,0.802736098852604
"142_1",0.171580188679245,0.513900245298446,0.40625,0.526165167620605,0.516509433962264,0.526573998364677,0.768867924528302,0.50408830744072,0.462853773584906,0.571954210956664,0.465801886792453,0.697056418642682,0.248231132075472,0.580539656582175,0.378537735849057,0.581766148814391,0.563679245283019,0.580130825838103,0.695754716981132,0.57522485690924,0.34375,0.790678659035159,0.629716981132076,0.789043336058872
"254_3",0.221879815100154,0.41745134965474,0.455315870570108,0.374764595103578,0.557010785824345,0.375392341494036,0.801232665639445,0.424984306340239,0.505392912172573,0.441933458882611,0.50231124807396,0.578154425612053,0.288906009244992,0.461393596986817,0.416795069337442,0.465787821720025,0.600154083204931,0.468926553672316,0.730354391371341,0.467043314500942,0.384437596302003,0.749529190207156,0.62557781201849,0.749529190207156
"170_3",0.197802197802198,0.42507204610951,0.454212454212454,0.384726224783862,0.604395604395604,0.378962536023055,0.856227106227106,0.442363112391931,0.524725274725275,0.45028818443804,0.513736263736264,0.595821325648415,0.281135531135531,0.470461095100865,0.426739926739927,0.471902017291066,0.624542124542125,0.475504322766571,0.771062271062271,0.480547550432277,0.367216117216117,0.744236311239193,0.656593406593407,0.757204610951009
"266_1",0.20746887966805,0.487537993920973,0.458091286307054,0.462613981762918,0.570954356846473,0.466261398176292,0.824896265560166,0.501519756838906,0.512033195020747,0.531306990881459,0.507053941908714,0.624924012158055,0.286307053941909,0.551367781155015,0.416597510373444,0.550759878419453,0.609958506224066,0.556231003039514,0.742738589211618,0.564133738601824,0.369294605809129,0.776899696048632,0.629045643153527,0.784802431610942
"163_6",0.1331569664903,0.426470588235294,0.425925925925926,0.396419437340153,0.573192239858907,0.390664961636829,0.858024691358025,0.430946291560102,0.5,0.467391304347826,0.499118165784832,0.597826086956522,0.223985890652557,0.480818414322251,0.389770723104056,0.487851662404092,0.604938271604938,0.48849104859335,0.771604938271605,0.485933503836317,0.348324514991182,0.756393861892583,0.639329805996473,0.759590792838875
"288_4",0.225863077823288,0.435359589041096,0.493270918665886,0.4375,0.63662960795787,0.435359589041096,0.856641310708016,0.444349315068493,0.560561732007022,0.476455479452055,0.564072557050907,0.638270547945205,0.300760678759508,0.476883561643836,0.440023405500293,0.485017123287671,0.649502633118783,0.487157534246575,0.779403159742539,0.480308219178082,0.367466354593329,0.726455479452055,0.679344645991808,0.721318493150685
"151_4",0.163628279235216,0.476928622927181,0.388172521120498,0.42393655371305,0.51622943530458,0.416726748377794,0.762116496220542,0.444844989185292,0.464206313917297,0.503244412400865,0.479324144064028,0.633020908435472,0.24188528234771,0.538572458543619,0.370386838594931,0.534967555875991,0.565140062249889,0.524152847873107,0.690084481991996,0.517664023071377,0.387727879057359,0.798125450612833,0.606936416184971,0.788392213410238
"195_2",0.1815834767642,0.423121387283237,0.464716006884682,0.401734104046243,0.635972461273666,0.401156069364162,0.88382099827883,0.416763005780347,0.555077452667814,0.460693641618497,0.569707401032702,0.630635838150289,0.273666092943201,0.465895953757225,0.427710843373494,0.473410404624277,0.654044750430293,0.473410404624277,0.802065404475043,0.461849710982659,0.386402753872633,0.745086705202312,0.695352839931153,0.747398843930636
"168_2",0.203525641025641,0.402266288951841,0.482371794871795,0.368271954674221,0.572916666666667,0.370538243626062,0.828525641025641,0.405665722379603,0.528846153846154,0.432294617563739,0.533653846153846,0.58243626062323,0.302884615384615,0.444192634560907,0.432692307692308,0.447025495750708,0.610576923076923,0.44929178470255,0.738782051282051,0.448725212464589,0.366185897435897,0.707648725212465,0.661057692307692,0.709348441926346
"228_6",0.198802395209581,0.44131455399061,0.470658682634731,0.390610328638498,0.547305389221557,0.393427230046948,0.791616766467066,0.445070422535211,0.507784431137725,0.444131455399061,0.506586826347305,0.548356807511737,0.28622754491018,0.469483568075117,0.415568862275449,0.470422535211268,0.592814371257485,0.472300469483568,0.716167664670659,0.474178403755869,0.378443113772455,0.72018779342723,0.627544910179641,0.713615023474178
"223_2",0.196026490066225,0.445696721311475,0.451655629139073,0.442622950819672,0.581456953642384,0.443647540983607,0.819867549668874,0.443647540983607,0.517880794701987,0.483606557377049,0.52317880794702,0.620901639344262,0.26887417218543,0.489754098360656,0.413245033112583,0.494877049180328,0.613245033112583,0.492827868852459,0.75364238410596,0.485655737704918,0.345695364238411,0.736680327868853,0.658278145695364,0.741803278688525
"163_1",0.138786764705882,0.474496644295302,0.389705882352941,0.44496644295302,0.509191176470588,0.445637583892617,0.776654411764706,0.490604026845638,0.446691176470588,0.522147651006711,0.431985294117647,0.648322147651007,0.201286764705882,0.531543624161074,0.349264705882353,0.540939597315436,0.550551470588235,0.546308724832215,0.701286764705882,0.540939597315436,0.304227941176471,0.806711409395973,0.581801470588235,0.814765100671141
"288_3",0.161083065626434,0.449806269813315,0.432308398347866,0.395561817541388,0.544745296007343,0.39415287072913,0.823772372648004,0.432546671363156,0.500229463056448,0.456146530468475,0.52088113813676,0.586474110602325,0.246443322625057,0.487143360338147,0.391463974300138,0.486438886932018,0.600734281780633,0.479041916167665,0.747131711794401,0.468827051778795,0.371730151445617,0.781613244100035,0.667737494263424,0.774568510038746
"275_3",0.207133058984911,0.438392384981491,0.449245541838134,0.409307244843998,0.580246913580247,0.414066631411951,0.805898491083676,0.450555261766261,0.517832647462277,0.479111581173982,0.52880658436214,0.632469592808038,0.281207133058985,0.497091485986251,0.407407407407407,0.501322051824432,0.609053497942387,0.505552617662612,0.732510288065844,0.505552617662612,0.355281207133059,0.757271285034373,0.662551440329218,0.753569539925965
"151_3",0.167328042328042,0.454362077660111,0.442460317460317,0.415027735753908,0.531084656084656,0.412506303580434,0.806878306878307,0.461926374180535,0.489417989417989,0.463439233484619,0.481481481481481,0.590519415027736,0.238095238095238,0.48915784165406,0.384259259259259,0.493696419566314,0.589285714285714,0.495713565305093,0.732804232804233,0.495713565305093,0.330687830687831,0.765002521432174,0.633597883597884,0.770045385779123
"247_1",0.217413185707096,0.42748643761302,0.465525918470055,0.424231464737794,0.57775541016608,0.42748643761302,0.812279818822345,0.424593128390597,0.522395571212884,0.463652802893309,0.528938097634625,0.591320072332731,0.296426774031203,0.456781193490054,0.422747861097131,0.462206148282098,0.616507297433317,0.461482820976492,0.736285858077504,0.454249547920434,0.413185707096125,0.747197106690778,0.647710115752391,0.738155515370705
"195_5",0.151120751988431,0.483417085427136,0.4352856109906,0.442713567839196,0.568329718004338,0.441206030150754,0.843094721619667,0.465829145728643,0.510484454085322,0.502010050251256,0.518438177874187,0.630653266331658,0.266811279826464,0.521105527638191,0.394793926247288,0.517587939698492,0.616052060737527,0.516582914572864,0.743311641359364,0.516582914572864,0.378163412870571,0.769849246231156,0.660159074475777,0.766834170854271
"2145",0.207052441229656,0.343661971830986,0.477848101265823,0.285915492957746,0.588155515370705,0.291079812206573,0.844484629294756,0.368544600938967,0.535714285714286,0.374647887323944,0.53254972875226,0.51924882629108,0.299728752260398,0.392488262910798,0.43625678119349,0.402816901408451,0.621609403254973,0.408450704225352,0.754520795660036,0.407981220657277,0.400542495479204,0.707042253521127,0.645569620253165,0.712676056338028
"228_1",0.154019534184823,0.509687034277198,0.44778362133734,0.509687034277198,0.578512396694215,0.503229011425733,0.856498873027799,0.499254843517139,0.518407212622089,0.545454545454545,0.522163786626597,0.662692498758073,0.260706235912847,0.543467461500248,0.408715251690458,0.55290611028316,0.618332081141998,0.551415797317437,0.759579263711495,0.541977148534526,0.351615326821938,0.76602086438152,0.685950413223141,0.758072528564332
"156_9",0.227027027027027,0.447176079734219,0.462162162162162,0.429900332225914,0.571171171171171,0.424584717607973,0.803603603603604,0.437209302325581,0.518918918918919,0.474418604651163,0.527927927927928,0.611295681063123,0.307207207207207,0.485714285714286,0.433333333333333,0.488372093023256,0.601801801801802,0.485049833887043,0.727027027027027,0.47641196013289,0.412612612612613,0.765448504983389,0.658558558558559,0.758139534883721
"2061",0.225352112676056,0.497614503816794,0.481040086673889,0.431774809160305,0.601841820151679,0.428435114503817,0.828277356446371,0.485687022900763,0.54442036836403,0.517652671755725,0.556338028169014,0.670801526717557,0.31148429035753,0.541984732824427,0.452871072589382,0.54675572519084,0.615926327193933,0.54293893129771,0.750812567713976,0.531965648854962,0.407908992416035,0.802480916030534,0.672806067172264,0.799141221374046
"254_4",0.198245614035088,0.428295819935691,0.406140350877193,0.410289389067524,0.558771929824561,0.410932475884244,0.778947368421053,0.435369774919614,0.474561403508772,0.478456591639871,0.464912280701754,0.622508038585209,0.248245614035088,0.486173633440514,0.383333333333333,0.496463022508039,0.574561403508772,0.50032154340836,0.708771929824561,0.495176848874598,0.348245614035088,0.77491961414791,0.590350877192982,0.77491961414791
"149_2",0.212323064113239,0.467642093415869,0.475437135720233,0.436128306133934,0.587010824313072,0.435002813731007,0.832639467110741,0.467079347214406,0.534554537885096,0.468767585818796,0.537885095753539,0.60213843556556,0.288093255620316,0.481148002250985,0.432972522897585,0.485087225661227,0.61781848459617,0.484524479459764,0.755203996669442,0.481148002250985,0.386344712739384,0.746764209341587,0.661115736885928,0.73663477771525
"212_1",0.181078331637843,0.444058976582827,0.425228891149542,0.429314830875976,0.533062054933876,0.434518647007806,0.783316378433367,0.468343451864701,0.474059003051882,0.496964440589766,0.468972533062055,0.606244579358196,0.267548321464903,0.503035559410234,0.391658189216684,0.514310494362533,0.561546286876907,0.522116218560278,0.69175991861648,0.521248915871639,0.368260427263479,0.77623590633131,0.565615462868769,0.785776235906331
"220_3",0.180522565320665,0.415977961432507,0.439429928741093,0.398530762167126,0.580760095011877,0.39485766758494,0.821852731591449,0.414141414141414,0.51187648456057,0.457300275482094,0.509501187648456,0.596877869605142,0.263657957244656,0.473829201101928,0.402612826603325,0.480257116620753,0.611638954869359,0.481175390266299,0.743467933491686,0.474747474747475,0.351543942992874,0.752984389348026,0.631828978622328,0.765840220385675
"2154",0.181397738951696,0.519495864513588,0.419321685508736,0.510831035840882,0.554984583761562,0.513194170933438,0.792394655704008,0.533674675068925,0.487153134635149,0.563213863725876,0.480472764645427,0.688066167782592,0.262589928057554,0.563607719574636,0.389516957862282,0.573847971642379,0.581706063720452,0.575423395037416,0.70606372045221,0.571484836549823,0.362795477903392,0.809373769200473,0.597122302158273,0.812524615990547
"136_1",0.189030362389814,0.493227091633466,0.436826640548482,0.463745019920319,0.555337904015671,0.465338645418327,0.812928501469148,0.505179282868526,0.493633692458374,0.528286852589641,0.489715964740451,0.648605577689243,0.268364348677767,0.544223107569721,0.404505386875612,0.552988047808765,0.590597453476983,0.553784860557769,0.723800195886386,0.549003984063745,0.341821743388834,0.785657370517928,0.627815866797258,0.782470119521912
"276_5",0.160018552875696,0.53391593841032,0.448515769944341,0.498959633791094,0.557050092764378,0.495214315439035,0.830705009276438,0.519766957969205,0.503246753246753,0.561381606325427,0.510667903525046,0.665834373699542,0.253246753246753,0.583021223470662,0.390538033395176,0.585518102372035,0.61178107606679,0.580108198085726,0.745361781076067,0.572617561381606,0.377551020408163,0.832292967124428,0.616883116883117,0.819808572617561
"159_1",0.149659863945578,0.445928753180662,0.415816326530612,0.431297709923664,0.545918367346939,0.437022900763359,0.798469387755102,0.464376590330789,0.481292517006803,0.487913486005089,0.477891156462585,0.610687022900763,0.236394557823129,0.493002544529262,0.384353741496599,0.501272264631043,0.570578231292517,0.50763358778626,0.715986394557823,0.50763358778626,0.352891156462585,0.760178117048346,0.597789115646258,0.767811704834606
"152_5",0.189982728842832,0.48510078878177,0.446747265400115,0.478527607361963,0.568221070811744,0.482471516213847,0.815774323546344,0.519719544259422,0.507772020725389,0.541630148992112,0.500863557858377,0.647677475898335,0.266551525618883,0.534618755477651,0.401842256764537,0.549079754601227,0.597006332757628,0.560473269062226,0.731721358664364,0.560035056967572,0.374784110535406,0.796669588080631,0.60161197466897,0.807186678352322
"196_3",0.204054054054054,0.431771894093686,0.441891891891892,0.428716904276986,0.574324324324324,0.437881873727088,0.809459459459459,0.461303462321792,0.509459459459459,0.493890020366599,0.509459459459459,0.639511201629328,0.27027027027027,0.5020366598778,0.404054054054054,0.514256619144603,0.602702702702703,0.519348268839104,0.739189189189189,0.514256619144603,0.354054054054054,0.785132382892057,0.647297297297297,0.789205702647658
"280_1",0.156914893617021,0.510761589403974,0.382978723404255,0.485513245033113,0.509042553191489,0.478476821192053,0.760106382978723,0.500827814569536,0.453191489361702,0.548013245033113,0.458510638297872,0.689983443708609,0.235106382978723,0.559188741721854,0.36063829787234,0.564155629139073,0.554255319148936,0.559602649006622,0.685106382978723,0.549668874172185,0.35,0.822433774834437,0.587234042553191,0.824917218543046
"2070",0.196,0.513384321223709,0.454857142857143,0.475143403441683,0.578857142857143,0.477533460803059,0.816571428571429,0.507648183556405,0.514285714285714,0.544455066921606,0.522285714285714,0.67208413001912,0.276,0.556883365200765,0.424,0.565965583173996,0.601142857142857,0.561185468451243,0.746285714285714,0.546367112810707,0.378857142857143,0.799235181644359,0.653142857142857,0.79302103250478
